#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B9D9B0
#Date Time: 2024-08-13 12:30:33.791.507.090
#Sample rate: 2.94118e+06Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 60 mV Hyst.: Auto HoldOff: 0 s
#Channel 3: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average

Time (s),Channel 3 (V)
-0.005570374650112868,0.01052235278429452
-0.005570034650112867,0.01009447653348049
-0.005569694650112867,0.007461391913120709
-0.005569354650112868,0.007724700375157166
-0.005569014650112867,0.008350057972491236
-0.005568674650112867,0.006967688546802352
-0.005568334650112867,0.006408158064974882
-0.005567994650112867,0.008876674896570496
-0.005567654650112867,0.01098314259285832
-0.005567314650112867,0.008251317299230079
-0.005566974650112867,0.009534946051654095
-0.005566634650112867,0.007494305470875266
-0.005566294650112867,0.003347197193801071
-0.005565954650112867,0.009633686724921658
-0.005565614650112867,0.00973242739818515
-0.005565274650112867,0.003873814117873984
-0.005564934650112867,0.005914454698661015
-0.005564594650112867,0.008382971530248308
-0.005564254650112867,0.006408158064974882
-0.005563914650112867,0.006572725853749463
-0.005563574650112867,0.00756013258638438
-0.005563234650112867,0.00756013258638438
-0.005562894650112868,0.005618232678869043
-0.005562554650112867,0.005025788639283483
-0.005562214650112867,0.002919320942991828
-0.005561874650112868,0.001504037959548447
-0.005561534650112867,0.001207815939754859
-0.005561194650112867,-0.002116453393455409
-0.005560854650112868,-0.001951885604682923
-0.005560514650112867,-0.00165566358489161
-0.005560174650112867,-0.001721490700400724
-0.005559834650112868,-0.003301341472616591
-0.005559494650112867,-0.001491095796118824
-0.005559154650112867,-0.001030305987555025
-0.005558814650112868,-0.0008328246410280412
-0.005558474650112867,0.002359790461164357
-0.005558134650112867,0.0025572718076917
-0.005557794650112868,-0.0009315653142850074
-0.005557454650112867,0.005157442870301712
-0.005557114650112867,0.003775073444610313
-0.005556774650112868,0.003478851424819838
-0.005556434650112867,0.002096481999127901
-0.005556094650112867,-0.003630477050165036
-0.005555754650112868,-0.003959612627710008
-0.005555414650112867,-0.000832824641027682
-0.005555074650112867,-0.001820231373664395
