#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B9D9B0
#Date Time: 2024-08-12 17:38:51.740.571.270
#Sample rate: 2.94118e+06Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 3: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average

Time (s),Channel 3 (V)
-0.005570405887850468,-0.002182280508964523
-0.005570065887850468,-0.005539463399935575
-0.005569725887850468,-0.008962473406403288
-0.005569385887850468,-0.002083539835700852
-0.005569045887850468,-0.0008328246410229523
-0.005568705887850468,0.00176734642158233
-0.005568365887850468,0.0002533227648727025
-0.005568025887850468,-0.003860871954443164
-0.005567685887850468,-0.001787317815909838
-0.005567345887850468,-0.0007340839677640107
-0.005567005887850467,-0.001951885604689509
-0.005566665887850468,-0.005736944746456691
-0.005566325887850468,-0.005605290515438462
-0.005565985887850467,-0.007185141287658161
-0.005565645887850468,-0.007711758211730118
-0.005565305887850468,-0.005111587149120106
-0.005564965887850467,-0.005276154937897681
-0.005564625887850468,-0.00790923955825746
-0.005564285887850468,-0.009094127637421515
-0.005563945887850467,-0.007645931096218728
-0.005563605887850468,-0.006395215901547833
-0.005563265887850468,-0.008435856482330374
-0.005562925887850468,-0.008699164944366351
-0.005562585887850468,-0.008830819175385059
-0.005562245887850468,-0.008271288693557588
-0.005561905887850468,-0.007481363307449655
-0.005561565887850468,-0.008995386964157845
-0.005561225887850468,-0.009818225908021772
-0.005560885887850468,-0.009522003888231299
-0.005560545887850468,-0.009127041195176074
-0.005560205887850468,-0.01195760716206798
-0.005559865887850468,-0.01166138514227751
-0.005559525887850468,-0.01597306120812395
-0.005559185887850468,-0.01215508850859533
-0.005558845887850468,-0.008073807347037668
-0.005558505887850468,-0.009686571677003543
-0.005558165887850468,-0.01037775638984924
-0.005557825887850468,-0.01465651889793388
-0.005557485887850468,-0.01491982735997812
-0.005557145887850468,-0.01531479005303281
-0.005556805887850468,-0.01554518495731429
-0.005556465887850468,-0.01320832235674115
-0.005556125887850468,-0.01301084101021381
-0.005555785887850468,-0.01347163081877677
-0.005555445887850468,-0.01320832235674115
-0.005555105887850468,-0.01389950706958685
-0.005554765887850468,-0.01422864264713183
-0.005554425887850468,-0.0131754087989866
-0.005554085887850468,-0.01396533418509597
-0.005553745887850468,-0.01495274091773268
-0.005553405887850468,-0.01261587831715913
-0.005553065887850468,-0.012253829181859
-0.005552725887850468,-0.01307666812572293
-0.005552385887850468,-0.01366911216530495
-0.005552045887850468,-0.01357037149204128
-0.005551705887850468,-0.01485400024446901
-0.005551365887850468,-0.01577557986159912
-0.005551025887850468,-0.01715794928728801
-0.005550685887850468,-0.01837575092420662
-0.005550345887850468,-0.01751999842258562
-0.005550005887850468,-0.01613762899689674
-0.005549665887850468,-0.01442612399365977
-0.005549325887850468,-0.01626928322792041
-0.005548985887850468,-0.01926441698357966
-0.005548645887850468,-0.01330706303000483
-0.005548305887850468,-0.01274753254817652
-0.005547965887850468,-0.01228674273961356
-0.005547625887850468,-0.01663133236321509
-0.005547285887850468,-0.02081135419803726
-0.005546945887850468,-0.01719086284504256
-0.005546605887850468,-0.01597306120812395
-0.005546265887850468,-0.01663133236321306
-0.005545925887850468,-0.01551227139956015
-0.005545585887850468,-0.01495274091773268
-0.005545245887850467,-0.01534770361078826
-0.005544905887850468,-0.01584140697710572
-0.005544565887850468,-0.01613762899689674
-0.005544225887850467,-0.01804661534666123
-0.005543885887850468,-0.01814535601992472
-0.005543545887850468,-0.01728960351830624
-0.005543205887850467,-0.01775039332686764
-0.005542865887850468,-0.01643385101668775
-0.005542525887850468,-0.01623636967016041
-0.005542185887850468,-0.01696046794075935
-0.005541845887850468,-0.01748708486483358
-0.005541505887850468,-0.01620345611240585
-0.005541165887850468,-0.0167959001519868
-0.005540825887850468,-0.01791496111564282
-0.005540485887850468,-0.01564392563057838
-0.005540145887850468,-0.01455777822467997
-0.005539805887850468,-0.01491982735997812
-0.005539465887850468,-0.01393242062734141
-0.005539125887850468,-0.0152489629375213
-0.005538785887850468,-0.01725668996055168
-0.005538445887850468,-0.02166710669966233
-0.005538105887850468,-0.01587432053487082
-0.005537765887850468,-0.01541353072629648
-0.005537425887850468,-0.01429446976264154
-0.005537085887850468,-0.01696046794075581
-0.005536745887850468,-0.02146962535313499
-0.005536405887850468,-0.01801370178890649
-0.005536065887850468,-0.01597306120812766
-0.005535725887850468,-0.01728960351830624
-0.005535385887850468,-0.01607180188138762
-0.005535045887850468,-0.0163680239011781
-0.005534705887850468,-0.01584140697710572
-0.005534365887850468,-0.01544644428405104
-0.005534025887850468,-0.01544644428405104
-0.005533685887850468,-0.01699338149851522
-0.005533345887850468,-0.01725668996055168
-0.005533005887850468,-0.01692755438300611
