#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B9D9B0
#Date Time: 2024-08-06 15:15:03.039.775.540
#Sample rate: 2.94118e+06Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 80 mV Hyst.: Auto HoldOff: 0 s
#Channel 3: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average

Time (s),Channel 3 (V)
-0.0055703152,-0.0006024297367457822
-0.0055699752,-0.002840551664057821
-0.0055696352,-0.004025439743219721
-0.0055692952,-0.003630477050165036
-0.0055689552,-0.003564649934658616
-0.0055686152,-0.005045760033610991
-0.0055682752,-0.007053487056638975
-0.0055679352,-0.005440722726665377
-0.0055675952,-0.005276154937892892
-0.0055672552,-0.008073807347030245
-0.0055669152,-0.006625610805826381
-0.0055665752,-0.004782451571574535
-0.0055662352,-0.004058353300974278
-0.0055658952,-0.002675983875282221
-0.0055655552,-0.002313934739982752
-0.0055652152,-0.001984799162437181
-0.0055648752,-0.001951885604682803
-0.0055645352,-0.002050626277946295
-0.0055641952,-0.004848278687083649
-0.0055638552,-0.006296475228283503
-0.0055635152,-0.005934426092984033
-0.0055631752,-0.007349709076429989
-0.0055628352,-0.008995386964154851
-0.0055624952,-0.0120234342775771
-0.0055621552,-0.01004862081230367
-0.0055618152,-0.004848278687093108
-0.0055614752,-0.008040893789275689
-0.0055611352,-0.004552056667292635
-0.0055607952,-0.004091266858729674
-0.0055604552,-0.009258695426194301
-0.0055601152,-0.008896646290894173
-0.0055597752,-0.006921832825624339
-0.0055594352,-0.008633337828857716
-0.0055590952,-0.009061214079666959
-0.0055587552,-0.009949880139038384
-0.0055584152,-0.01103602754494038
-0.0055580752,-0.01113476821820406
-0.0055577352,-0.01215508850859347
-0.0055573952,-0.01169429870003153
-0.0055570552,-0.0108714597561676
-0.0055567152,-0.01268170543266495
-0.0055563752,-0.01103602754494038
-0.0055560352,-0.01060815129413114
-0.0055556952,-0.01143099023799357
-0.0055553552,-0.01215508850859533
-0.0055550152,-0.0124842240861409
-0.0055546752,-0.01314249524123084
-0.0055543352,-0.01488691380222357
-0.0055539952,-0.01347163081877761
-0.0055536552,-0.0152489629375237
-0.0055533152,-0.01544644428405104
-0.0055529752,-0.0140969884161142
-0.0055526352,-0.01416281553162331
-0.0055522952,-0.01478817312895989
-0.0055519552,-0.01653259168995142
-0.0055516152,-0.01541353072629648
-0.0055512752,-0.007975066673775077
-0.0055509352,-0.01264879187491368
-0.0055505952,-0.009653658119248986
-0.0055502552,-0.008073807347040064
-0.0055499152,-0.01347163081877761
