#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B9D9B0
#Date Time: 2024-08-09 15:35:53.459.917.400
#Sample rate: 2.94118e+06Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 20 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: -820 mV Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average
#Channel 3: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average

Time (s),Channel 1 (V),Channel 3 (V)
-0.00557038248995984,0.000986358178693636,0.00811966306821185
-0.005570042489959839,0.0007894467844038718,0.007198083451087186
-0.005569702489959839,0.000986358178693636,0.00881084778105755
-0.00556936248995984,0.001281725270128709,0.007823441048420837
-0.005569022489959839,0.001347362401558391,0.006671466527010381
-0.005568682489959839,0.001150451007268627,0.006144849602938425
-0.00556834248995984,0.001117632441553607,0.006704380084765896
-0.005568002489959839,0.001183269572983886,0.004696653061736835
-0.005567662489959839,0.001314543835843729,0.004104209022155884
-0.00556732248995984,0.001248906704413688,0.004202949695419555
-0.005566982489959839,0.001019176744408776,0.002030654883617828
-0.005566642489959839,0.001084813875838697,0.001504037959545873
-0.00556630248995984,0.001347362401558749,0.002063568441373343
-0.005565962489959839,0.001117632441553308,0.0006482854579260707
-0.005565622489959839,0.0009535396129786156,-7.581281267286857e-05
-0.00556528248995984,0.001347362401558749,0.001010334593227516
-0.005564942489959839,0.001051995310123796,0.0003191498803811582
-0.005564602489959839,0.001117632441553607,-4.289925491831147e-05
-0.00556426248995984,0.001281725270128709,0.00107616170873663
-0.005563922489959839,0.00134736240155863,0.0008786803622076711
-0.005563582489959839,0.001281725270128709,-9.985697163754359e-06
-0.00556324248995984,0.001248906704413688,-0.003038033010583008
-0.00556290248995984,0.001019176744409074,-0.0003062077169597374
-0.005562562489959839,0.001478636664418831,0.001405297286282201
-0.00556222248995984,0.001511455230133851,0.002293963345655243
-0.00556188248995984,0.001281725270129126,0.001800259979337785
-0.005561542489959839,0.00138018096727377,-0.002478502528755537
-0.00556120248995984,0.001314543835843729,-0.002182280508964523
-0.00556086248995984,0.0008879024815493508,0.0005495447846587476
-0.005560522489959839,0.000822265350118534,-0.0003062077169547683
-0.00556018248995984,0.001281725270128709,-0.00119487377632781
-0.00555984248995984,0.001445818098703512,-0.0006353432945013571
-0.005559502489959839,0.001445818098703811,-0.00188605848917351
-0.005559162489959839,0.001347362401558749,-0.002050626277946295
-0.00555882248995984,0.00138018096727371,-0.002017712720191798
-0.005558482489959839,0.00141299953298879,-0.00267598387528288
