#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B9D9B0
#Date Time: 2024-08-09 17:47:27.164.552.790
#Sample rate: 2.94118e+06Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 60 mV Hyst.: Auto HoldOff: 0 s
#Channel 3: Range: 200 mV/div Offset: -20 mV Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average

Time (s),Channel 3 (V)
-0.005570495277108434,-0.001454285180874593
-0.005570155277108434,-3.900219743330554e-05
-0.005569815277108434,-0.002606259702284092
-0.005569475277108434,0.002067465498863018
-0.005569135277108434,0.002001638383356838
-0.005568795277108434,0.003614402713327202
-0.005568455277108434,0.004930945023509487
-0.005568115277108434,0.004568895888205586
-0.005567775277108434,0.00249534174967226
-0.005567435277108434,0.002989045115990616
-0.005567095277108434,0.00361440271332373
-0.005566755277108434,0.001705416363562889
-0.005566415277108434,-0.0008289275835380062
-0.005566075277108434,-0.003099963068603405
-0.005565735277108434,-0.00362657999267536
-0.005565395277108434,-0.00491020874510309
-0.005565055277108434,-0.006292578170794965
-0.005564715277108434,-0.006555886632830944
-0.005564375277108434,-0.007214157787922088
-0.005564035277108434,-0.007444552692202488
-0.005563695277108434,-0.006621713748340058
-0.005563355277108434,-0.006983762883640186
-0.005563015277108434,-0.008530700098101557
-0.005562675277108434,-0.006424232401812717
-0.005562335277108434,-0.005733047688967017
-0.005561995277108434,-0.005469739226931038
-0.005561655277108434,-0.006325491728549043
-0.005561315277108434,-0.0070495899991493
-0.005560975277108434,-0.008201564520556703
-0.005560635277108434,-0.006160923939776259
-0.005560295277108434,-0.007477466249958542
-0.005559955277108434,-0.009814328850527847
-0.005559615277108434,-0.01099921692969615
-0.005559275277108434,-0.01442222693617009
-0.005558935277108434,-0.008728181444642068
-0.005558595277108434,-0.007082503556903857
-0.005558255277108434,-0.006029269708758032
-0.005557915277108434,-0.007444552692201411
-0.005557575277108434,-0.009913069523795767
-0.005557235277108434,-0.009945983081550328
-0.005556895277108434,-0.008563613655861443
-0.005556555277108434,-0.01057134067888691
-0.005556215277108434,-0.0105055135633778
-0.005555875277108434,-0.009090230579934414
-0.005555535277108434,-0.01020929154358678
-0.005555195277108434,-0.009649761061759313
-0.005554855277108434,-0.01070299490990322
-0.005554515277108434,-0.01155874741152362
-0.005554175277108434,-0.01159166096927818
-0.005553835277108434,-0.01224993212436933
-0.005553495277108434,-0.01313859818374236
-0.005553155277108434,-0.01251324058640578
-0.005552815277108434,-0.01244741347089667
-0.005552475277108434,-0.01481718962922478
-0.005552135277108434,-0.01353356087679705
-0.005551795277108434,-0.01300694395272414
-0.005551455277108434,-0.0125132405864047
-0.005551115277108434,-0.01192079654682375
-0.005550775277108434,-0.01034094577460501
