#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B9D9B0
#Date Time: 2024-08-09 15:25:38.300.241.330
#Sample rate: 2.94118e+06Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 20 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: -820 mV Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average
#Channel 3: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average

Time (s),Channel 1 (V),Channel 3 (V)
-0.005570478674351585,0.00141299953298879,0.01809247106784265
-0.005570138674351585,0.001380180967274068,0.01881656933843926
-0.005569798674351585,0.001544273795848872,0.01680884231541493
-0.005569458674351585,0.001839640887283944,0.01565686779400543
-0.005569118674351585,0.00128172527012841,0.01657844741113291
-0.005568778674351585,0.001117632441553607,0.01651262029562391
-0.005568438674351585,0.0008550839158335544,0.01539355933196897
-0.005568098674351585,0.0009863581786935763,0.0149985966389159
-0.005567758674351585,0.0009535396129786156,0.01588726269828733
-0.005567418674351585,0.001216088138698668,0.0146036339458596
-0.005567078674351585,0.001412999532989148,0.02273328271121922
-0.005566738674351585,0.001609910927278912,0.01394536279076846
-0.005566398674351585,0.00138018096727377,0.01180598153672225
-0.005566058674351585,0.001281725270128828,0.008086749510466213
-0.005565718674351585,0.001347362401558749,0.0129908696158863
-0.005565378674351585,0.001216088138698668,0.01197054932549503
-0.005565038674351585,0.001347362401558511,0.01114771038163374
-0.005564698674351585,0.001216088138698668,0.01259590692283162
-0.005564358674351585,0.000986358178693636,0.008086749510457293
-0.005564018674351585,0.001019176744408358,0.00749430547088281
-0.005563678674351585,0.0008550839158335544,0.01164141374794946
-0.005563338674351585,0.001117632441553607,0.01131227817040389
-0.005562998674351585,0.001642729492992978,0.01108188326612241
-0.005562658674351585,0.001248906704413688,0.01210220355651326
