#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B9D9B0
#Date Time: 2024-06-21 15:45:48.069.842.780
#Sample rate: 2.5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -370 mV Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average
#Channel 3: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: 0 Hz Sample Mode: Average

Time (s),Channel 1 (V),Channel 3 (V)
-0.0006553319587628866,0.0006950353492422012,-0.01399824774285052
-0.0006552919587628866,0.000760672480672242,-0.01393242062734141
-0.0006552519587628865,0.0006950353492424997,-0.0134058037032682
-0.0006552119587628865,0.0008591281778173032,-0.01324123591449571
-0.0006551719587628865,0.0007934910463872624,-0.01360328504979584
-0.0006551319587628866,7.148260065692469e-05,-0.01330706303000483
-0.0006550919587628866,0.00059657965209714,-0.01278044610593191
-0.0006550519587628866,0.00059657965209714,-0.01231965629736895
-0.0006550119587628865,0.0004981239549529701,-0.01264879187491284
-0.0006549719587628865,0.0009575838749623089,-0.01218800206634988
-0.0006549319587628866,3.866403494190429e-05,-0.01159555802676786
-0.0006548919587628866,0.0004324868235220936,-0.01192469360431343
-0.0006548519587628866,0.0002027568635174242,-0.01185886648880443
-0.0006548119587628865,0.0007606724806714063,-0.01152973091125802
-0.0006547719587628865,0.0003012125606620675,-0.01113476821820406
-0.0006547319587628866,0.0004324868235220936,-0.01278044610593191
-0.0006546919587628866,-0.0003223401879232091,-0.009785312350267215
-0.0006546519587628866,0.001056039572104863,-0.01241839697062699
-0.0006546119587628865,0.001154495269251596,-0.01037775638985122
-0.0006545719587628865,0.0006950353492422012,-0.01146390379574963
-0.0006545319587628865,-0.0002895216222081887,-0.01231965629736811
-0.0006544919587628866,0.0007278539149572216,-0.01057523773637659
-0.0006544519587628866,0.0001699382978019859,-0.01129933600697684
-0.0006544119587628865,0.0003996682578076104,-0.01136516312248464
-0.0006543719587628865,0.0006950353492422012,-0.0106410648518857
-0.0006543319587628865,0.0005637610863821751,-0.0111018546604495
-0.0006542919587628866,0.00059657965209714,-0.01090437331392216
-0.0006542519587628866,0.0003996682578070732,-0.01037775638984924
-0.0006542119587628866,0.0005637610863818767,-0.0109043733139212
-0.0006541719587628865,0.0004981239549521344,-0.01057523773637659
-0.0006541319587628865,0.0004981239549521344,-0.01077271908290393
-0.0006540919587628866,0.0003340311263770324,-0.01080563264065849
-0.0006540519587628866,0.0003668496920920528,-0.01050941062086747
-0.0006540119587628866,0.0003996682578070135,-0.01106894110269392
-0.0006539719587628865,0.0007934910463875609,-0.01146390379574849
-0.0006539319587628865,0.0009575838749623089,-0.01083854619841304
-0.0006538919587628866,0.0009247653092472885,-0.01031192927434013
-0.0006538519587628866,0.0009904024406773293,-0.01047649706311291
-0.0006538119587628866,0.000859128177817542,-0.01083854619841238
-0.0006537719587628865,0.0007934910463875012,-0.01077271908290309
-0.0006537319587628865,0.0009247653092472885,-0.01031192927434013
-0.0006536919587628865,0.0009575838749623089,-0.01080563264065849
-0.0006536519587628866,0.0006950353492422012,-0.01090437331392216
-0.0006536119587628866,0.0004981239549524926,-0.01027901571658671
-0.0006535719587628865,0.001056039572106654,-0.01041066994760338
-0.0006535319587628865,0.0006622167835271808,-0.0101802750433219
-0.0006534919587628865,0.0009575838749623089,-0.01050941062086747
-0.0006534519587628866,0.00108885813782239,-0.01047649706311291
-0.0006534119587628866,0.001252950966397437,-0.009949880139040001
-0.0006533719587628866,0.000530942520668468,-0.01011444792781249
-0.0006533319587628865,0.0008919467435322681,-0.01021318860107646
-0.0006532919587628865,0.0008919467435322681,-0.01027901571658557
-0.0006532519587628866,0.0001699382978019859,-0.009785312350267215
-0.0006532119587628866,0.0008919467435322681,-0.0106410648518857
-0.0006531719587628866,0.0006950353492425594,-0.00968657167700528
-0.0006531319587628865,0.0003012125606633211,-0.009719485234757682
-0.0006530919587628865,0.0009904024406773293,-0.009489090330476201
-0.0006530519587628866,0.0008591281778173032,-0.009423263214967087
-0.0006530119587628866,0.0004981239549521344,-0.009192868310685188
-0.0006529719587628866,0.0007934910463867251,-0.009949880139038624
-0.0006529319587628865,0.0007606724806713466,-0.009192868310683571
-0.0006528919587628865,0.0002683939949470471,-0.008304202251312145
-0.0006528519587628865,0.001121676703537411,-0.01008153437005823
-0.0006528119587628866,0.0004981239549521344,-0.008238375135803031
-0.0006527719587628866,0.000530942520667095,-0.009291608983946943
-0.0006527319587628865,0.0009904024406764936,-0.009159954752929434
-0.0006526919587628865,0.0005309425206671547,-0.008501683597839487
-0.0006526519587628865,0.0009247653092472885,-0.009127041195176074
-0.0006526119587628866,0.0009575838749623089,-0.00860042427110316
-0.0006525719587628866,0.00108885813782239,-0.008040893789275689
-0.0006525319587628866,0.0009904024406775084,-0.008139634462539179
-0.0006524919587628865,0.0005309425206671547,-0.007711758211730118
-0.0006524519587628865,0.00102322100639235,-0.008337115809066702
-0.0006524119587628866,0.0009575838749623089,-0.007711758211730118
-0.0006523719587628866,0.0006950353492422012,-0.007250968403166318
-0.0006523319587628866,0.001088858137821674,-0.007316795518675313
-0.0006522919587628865,0.0004324868235234666,-0.006921832825621645
-0.0006522519587628865,0.001187313834967396,-0.007415536191939104
-0.0006522119587628866,0.00105603957210737,-0.007053487056638975
-0.0006521719587628866,0.00102322100639235,-0.006625610805829733
-0.0006521319587628866,0.0005309425206680502,-0.006757265036847722
-0.0006520919587628865,0.0008919467435322084,-0.006263561670530383
-0.0006520519587628865,0.0008591281778173032,-0.006691437921338847
-0.0006520119587628865,0.0007278539149572216,-0.006592697248075176
-0.0006519719587628866,0.0009247653092472885,-0.006395215901547833
-0.0006519319587628866,0.0006293982178126978,-0.006362302343793336
-0.0006518919587628865,0.0006622167835275987,-0.006329388786038
-0.0006518519587628865,0.0008919467435322681,-0.005934426092984033
-0.0006518119587628865,0.0001699382978019859,-0.00619773455502049
-0.0006517719587628866,0.0008263096121022828,-0.006066080324002262
-0.0006517319587628866,0.0003996682578070732,-0.005539463399929348
-0.0006516919587628865,0.0003012125606615899,-0.005868598977474142
-0.0006516519587628865,3.866403494190429e-05,-0.005440722726665677
-0.0006516119587628865,0.0003996682578070732,-0.005539463399929348
-0.0006515719587628866,0.0009575838749623089,-0.005835685419720362
-0.0006515319587628866,0.000465305389237114,-0.005506549842174791
-0.0006514919587628866,0.0004324868235221532,-0.004947019360348338
-0.0006514519587628865,0.0001699382978024634,-0.00544072272666406
-0.0006514119587628865,0.0004324868235220936,-0.004552056667292635
-0.0006513719587628866,0.0003996682578070732,-0.004650797340556306
-0.0006513319587628866,0.0004324868235220936,-0.005210327822383777
-0.0006512919587628866,0.0003340311263772115,-0.004979932918102297
-0.0006512519587628865,0.0003340311263773905,-0.004782451571574176
-0.0006512119587628865,0.0005309425206671547,-0.004584970225047193
-0.0006511719587628866,0.000760672480672242,-0.004453315994028964
-0.0006511319587628866,0.0008919467435322681,-0.00438748887851985
-0.0006510919587628866,0.000859128177817363,-0.004683710898310325
-0.0006510519587628865,0.0009904024406778068,-0.004222921089746885
-0.0006510119587628865,0.001252950966397437,-0.004124180416483393
-0.0006509719587628865,0.0007934910463872624,-0.003893785512201493
-0.0006509319587628866,0.0008919467435322681,-0.003663390607919593
-0.0006508919587628866,0.00102322100639235,-0.00369630416567415
-0.0006508519587628865,0.00144986236068744,-0.004025439743219303
-0.0006508119587628865,0.001384225229257519,-0.003795044838937822
-0.0006507719587628865,0.0008591281778173032,-0.003202600799355794
-0.0006507319587628866,0.0009247653092472885,-0.003400082145883136
-0.0006506919587628866,0.00105603957210737,-0.003630477050165036
-0.0006506519587628866,0.00105603957210737,-0.002445588971003136
-0.0006506119587628865,0.001220132400682417,-0.00369630416567415
-0.0006505719587628865,0.001187313834967396,-0.003038033010583008
-0.0006505319587628866,0.0006950353492422012,-0.003038033010583008
-0.0006504919587628866,0.00102322100639235,-0.003268427914864908
-0.0006504519587628866,0.0006950353492427982,-0.003301341472619405
-0.0006504119587628865,0.001220132400681879,-0.002807638106300809
-0.0006503719587628865,0.0009247653092472885,-0.002643070317528323
-0.0006503319587628866,0.00059657965209714,-0.002939292337319337
-0.0006502919587628866,0.0007278539149572216,-0.002972205895073894
-0.0006502519587628866,0.0003668496920927094,-0.002445588971001938
-0.0006502119587628865,0.0004981239549529701,-0.00254432964426525
-0.0006501719587628865,0.0009575838749623089,-0.002873465221810222
